movieid,title,year,lenght,genres,rate,poster,plot
tt3560686,The Fool ,2014,,Drama,,,
tt2446042,Taken 3 ,2015,,Action|Crime|Thriller,,,
tt2717822,Blackhat ,2015,,Action|Crime|Drama|Mystery|Thriller,,,
tt0017271,By the Law ,0,,Drama,,,
tt2452200,Son of a Gun ,2014,,Action|Crime|Drama,,,
tt1340138,Terminator Genisys ,2015,,Action|Adventure|Sci-Fi|Thriller,,,
tt2246779,John Mulaney: New In Town ,2012,,Comedy,,,
tt1503646,Patton Oswalt: My Weakness Is Strong ,2009,,Comedy,,,
tt0095330,The Hound of the Baskervilles ,1988,,Crime|Drama|Horror|Mystery,,,
tt3837196,Man on High Heels ,2014,,Action|Comedy,,,
tt1164647,Space Buddies ,2009,,Adventure|Children|Fantasy|Sci-Fi,,,
tt3132738,Houdini ,2014,,Drama,,,
tt0105606,To Grandmother's House We Go ,1992,,Adventure|Children|Comedy,,,
tt0324941,101 Dalmatians II: Patch's London Adventure ,2003,,Animation|Children,,,
tt3138104,The Hungover Games ,2014,,Comedy,,,
tt2570858,The Duke of Burgundy ,2014,,Drama,,,
tt3264102,Red Army ,2014,,Documentary,,,
tt3235888,It Follows ,2014,,Horror,,,
tt2561546,The Town that Dreaded Sundown ,2014,,Horror|Thriller,,,
tt0056912,Carry on Cabby ,0,,Adventure|Comedy|Romance,,,
tt0055831,Carry on Cruising ,0,,Comedy|Romance,,,
tt1717578,Bill Burr: Let It Go ,2010,,Comedy,,,
tt1254947,Bill Burr: Why Do I Do This? ,2008,,Comedy,,,
tt0988083,Killer Movie ,2008,,Comedy|Horror|Mystery|Thriller,,,
tt2215489,Sebastian Maniscalco: What's Wrong with People? ,2012,,Comedy,,,
tt0472602,Stuart Little 3: Call of the Wild ,2005,,Animation|Children|Comedy|Fantasy,,,
tt0408828,Guy X ,2005,,Comedy|War,,,
tt1935929,Tooth Fairy 2 ,2012,,Children|Comedy,,,
tt1127205,The Diary of Anne Frank ,2009,,Drama|War,,,
tt0061557,The Deadly Bees ,0,,Horror|Mystery|Thriller,,,
tt2761578,Wicked Blood ,2014,,Action|Drama|Thriller,,,
tt0117223,Oblivion 2: Backlash ,1996,,Sci-Fi,,,
tt1392190,Mad Max: Fury Road ,2015,,Action|Adventure|Sci-Fi|Thriller,,,
tt3195644,Insidious: Chapter 3 ,2015,,Fantasy|Horror|Thriller,,,
tt2488496,Star Wars: Episode VII - The Force Awakens ,2015,,Action|Adventure|Fantasy|Sci-Fi|IMAX,,,
tt2638144,Ben-hur ,2016,,(no genres listed),,,
tt0803096,Warcraft ,2016,,Action|Adventure|Fantasy,,,
tt2395427,Avengers: Age of Ultron ,2015,,Action|Adventure|Sci-Fi,,,
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales ,2017,,(no genres listed),,,
tt0974015,Justice League ,2017,,Action|Adventure|Sci-Fi,,,
tt0478970,Ant-Man ,2015,,Action|Adventure|Sci-Fi,,,
tt1502712,Fantastic Four ,2015,,Action|Adventure|Fantasy|Sci-Fi,,,
tt1431045,Deadpool ,2016,,Action|Adventure|Comedy|Sci-Fi,,,
tt1825683,Black Panther ,2017,,Action|Adventure|Sci-Fi,,,
tt4154756,Avengers: Infinity War - Part I ,2018,,Action|Adventure|Sci-Fi,,,
tt3501632,Thor: Ragnarok ,2017,,Action|Adventure|Sci-Fi,,,
tt3896198,Guardians of the Galaxy 2 ,2017,,Action|Adventure|Sci-Fi,,,
tt3498820,Captain America: Civil War ,2016,,Action|Sci-Fi|Thriller,,,
tt1211837,Doctor Strange ,2016,,Action|Adventure|Sci-Fi,,,
tt3385516,X-Men: Apocalypse ,2016,,Action|Adventure|Fantasy|Sci-Fi,,,
tt2250912,Untitled Spider-Man Reboot ,2017,,Action|Adventure|Fantasy,,,
tt2113659,Elsa & Fred ,2014,,Children|Comedy|Romance,,,
tt1439235,Jim Jefferies: I Swear to God ,2009,,Comedy,,,
tt0117942,Tornado! ,1996,,Action,,,
tt0041190,The Blue Lagoon ,0,,Drama|Romance,,,
tt2379386,In the Name of the King III ,2014,,Action|Adventure|Drama|Fantasy,,,
tt3442006,Cake ,2014,,Drama,,,
tt1705115,Kevin Smith: Too Fat For 40 ,2010,,Comedy,,,
tt1429433,Snowflake, the White Gorilla ,2011,,Adventure|Animation|Children|Comedy,,,
tt0074739,Kenny & Company ,1976,,Comedy|Drama,,,
tt1698647,Delirium ,2014,,Adventure|Romance|Sci-Fi,,,
tt0063804,Why Man Creates ,0,,Animation|Documentary,,,
tt2039393,The Gambler ,2014,,Crime|Drama|Thriller,,,
tt0048992,The Beast of Hollow Mountain ,0,,Horror|Sci-Fi|Western,,,
tt3045616,Mortdecai ,2015,,Adventure|Comedy|Mystery|Romance,,,
tt2322441,Fifty Shades of Grey ,2015,,Drama|Romance,,,
tt0173886,Halloweentown ,1998,,Adventure|Children|Comedy|Fantasy,,,
tt0414078,Halloweentown High ,2004,,Adventure|Children|Comedy|Fantasy,,,
tt0193164,A Flintstones Christmas Carol ,1994,,Animation|Children|Comedy,,,
tt0073099,Hedgehog in the Fog ,1975,,Animation,,,
tt0101095,The Cave of the Golden Rose ,1991,,Adventure|Children|Fantasy,,,
tt2923316,American Heist ,2015,,Action,,,
tt1808482,Solyaris ,0,,Drama|Sci-Fi,,,
tt0374463,The Pacific ,2010,,Action|Adventure|Drama|War,,,
tt4191054,Strange Magic ,2015,,Animation|Children|Fantasy|Musical,,,
tt1666801,The DUFF ,2015,,Comedy,,,
tt2243469,Daddy, I'm A Zombie ,2012,,Animation|Comedy|Fantasy,,,
tt0465997,The Fox and the Hound 2 ,2006,,Adventure|Animation|Children|Comedy,,,
tt0059550,Operation 'Y' & Other Shurik's Adventures ,0,,Comedy|Crime|Romance,,,
tt2436386,Project Almanac ,2015,,Sci-Fi|Thriller,,,
tt4368814,Louis C.K.: Live at The Comedy Store ,2015,,Comedy,,,
tt2381111,Brooklyn ,2015,,Drama|Romance,,,
tt3416744,The End of the Tour ,2015,,Drama,,,
tt3726704,Experimenter ,2015,,Drama,,,
tt2872462,Mistress America ,2015,,Comedy,,,
tt3346224,Zipper ,2015,,Drama|Thriller,,,
tt1178665,A Walk in the Woods ,2015,,Adventure|Comedy|Drama,,,
tt2273657,True Story ,2015,,Drama|Mystery|Thriller,,,
tt4229236,Kurt Cobain: Montage of Heck ,2015,,Documentary,,,
tt4257858,Going Clear: Scientology and the Prison of Belief ,2015,,Documentary,,,
tt4284010,What Happened, Miss Simone? ,2015,,Documentary,,,
tt2917506,A Story of Children and Film ,2013,,Documentary,,,
tt2044056,Story of Film: An Odyssey, The ,2011,,Documentary,,,
tt3090634,Eden ,2014,,Drama,,,
tt3534602,The D Train ,2015,,Comedy,,,
tt3850214,Dope ,2015,,Comedy|Drama,,,
tt2582496,Me and Earl and the Dying Girl ,2015,,Drama,,,
tt3844362,The Overnight ,2015,,Comedy,,,
tt0420293,The Stanford Prison Experiment ,2015,,Drama|Thriller,,,
tt1883180,A Pigeon Sat on a Branch Reflecting on Existence ,2014,,Comedy|Drama,,,
tt1850397,The Loft ,2014,,Thriller,,,
tt3480796,Vice ,2015,,Action|Adventure|Sci-Fi|Thriller,,,
tt0888817,Family Guy Presents: Blue Harvest ,2007,,Animation|Comedy,,,
tt0069409,Trinity and Sartana Are Coming ,0,,Comedy|Western,,,
tt1420554,Kevin Hart: I'm a Grown Little Man ,2009,,Comedy,,,
tt3234126,Jim Norton: American Degenerate ,2013,,Comedy,,,
tt3958494,Jim Jefferies: BARE ,2014,,Comedy,,,
tt0102002,Hard Promises ,1991,,Comedy|Romance,,,
tt3460252,The Hateful Eight ,2015,,Western,,,
tt3628334,Patton Oswalt: Tragedy Plus Comedy Equals Time ,2014,,Comedy,,,
tt2231253,Wild Card ,2015,,Action|Crime|Drama|Thriller,,,
tt3622592,Paper Towns ,2015,,Drama|Mystery|Romance,,,
tt0884732,The Wedding Ringer ,2015,,Comedy,,,
tt2535470,Wyrmwood ,2015,,Action|Horror|Sci-Fi,,,
tt3181822,The Boy Next Door ,2015,,Mystery|Thriller,,,
tt3007302,Boy Meets Girl ,2015,,Comedy|Drama|Romance,,,
tt4226388,Victoria ,2015,,Crime|Drama|Romance,,,
tt2650978,The Dark Valley ,2014,,Western,,,
tt1571404,I'm Here ,2010,,Drama,,,
tt2474024,The Last Five Years ,2014,,Comedy|Drama|Musical|Romance,,,
tt2554274,Crimson Peak ,2015,,Horror,,,
tt3829170,Dragonheart 3: The Sorcerer's Curse ,2015,,Action|Adventure|Fantasy,,,
tt0206636,Chris Rock: Bigger & Blacker ,1999,,Comedy,,,
tt0137355,The Natural Love ,1996,,Documentary,,,
tt1772382,The Forgotten Space ,2010,,Documentary,,,
tt1466054,Cloudburst ,2011,,Adventure|Comedy|Drama,,,
tt3500822,Tom Segura: Completely Normal ,2014,,Comedy,,,
tt0119310,Honey, We Shrunk Ourselves ,1997,,Action|Adventure|Children|Comedy|Sci-Fi,,,
tt0348124,Stitch! The Movie ,2003,,Animation|Children|Comedy,,,
tt2637294,Hot Tub Time Machine 2 ,2015,,Comedy|Sci-Fi,,,
tt3723996,Johnny Express ,2014,,Animation|Comedy|Sci-Fi,,,
tt0195753,Eddie Izzard: Glorious ,1997,,Comedy,,,
tt2290553,Northmen - A Viking Saga ,2014,,Action|Adventure,,,
tt2933474,Superfast! ,2015,,(no genres listed),,,
tt2392672,Reality ,2014,,Comedy,,,
tt2582426,Julia ,2014,,Horror|Thriller,,,
tt2381941,Focus ,2015,,Comedy|Crime|Drama|Romance,,,
tt2247732,Marvel One-Shot: Item 47 ,2012,,Action|Fantasy|Sci-Fi,,,
tt2555736,The Second Best Exotic Marigold Hotel ,2015,,Comedy|Drama,,,
tt0963207,George Carlin: It's Bad for Ya! ,2008,,Comedy,,,
tt2401097,Tracers ,2015,,Action,,,
tt2097298,McFarland, USA ,2015,,Drama,,,
tt2358925,Unfinished Business ,2015,,Comedy,,,
tt2636124,Ghost in the Shell Arise - Border 1: Ghost Pain ,2013,,Action|Animation|Sci-Fi,,,
tt2199571,Run All Night ,2015,,Action|Crime|Drama|Thriller,,,
tt1991031,Digging Up the Marrow ,2014,,Drama|Fantasy|Horror|Mystery|Thriller,,,
tt1780798,Clown ,2014,,Drama|Horror,,,
tt1661199,Cinderella ,2015,,Children|Drama|Fantasy|Romance,,,
tt2917388,Kidnapping Mr. Heineken ,2015,,Action|Crime|Drama|Thriller,,,
tt3203616,The Cobbler ,2015,,Comedy|Drama|Fantasy,,,
tt2418558,Ruby Red ,2013,,Adventure|Children|Fantasy|Sci-Fi,,,
tt3332064,Pan ,2015,,Adventure|Children|Fantasy,,,
tt1791682,While We're Young ,2014,,Comedy|Drama,,,
tt0041968,Too Late for Tears ,0,,Crime|Drama|Film-Noir|Mystery|Thriller,,,
tt2908446,Insurgent ,2015,,Action|Sci-Fi|Thriller,,,
tt0120471,La vérité si je mens ! ,1997,,Comedy,,,
tt0468445,The Amazing Screw-On Head ,2006,,Action|Adventure|Animation|Comedy|Sci-Fi,,,
tt2224026,Home ,2015,,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,,,
tt2649554,Midnight Special ,2015,,Drama|Sci-Fi,,,
tt2515034,Gunman, The ,2015,,Action|Thriller,,,
tt2820852,Furious 7 ,2015,,Action|Crime|Thriller,,,
tt2118624,The Final Girls ,2015,,Comedy|Horror,,,
tt3395184,Spring ,2015,,Horror|Romance|Sci-Fi,,,
tt4475970,Power/Rangers ,2015,,Action|Adventure|Sci-Fi,,,
tt0484855,George Carlin: Life Is Worth Losing ,2005,,Comedy,,,
tt2182001,Legend No. 17 ,2013,,Drama,,,
tt0087650,Love and Pigeons ,1985,,Comedy|Romance,,,
tt2561572,Get Hard ,2015,,Comedy|Crime,,,
tt3892434,That Sugar Film ,2014,,Documentary,,,
tt2204315,Saving Santa ,2013,,Animation|Children|Comedy,,,
tt0064146,The Brain ,0,,Comedy|Crime,,,
tt1114698,Tom and Jerry: A Nutcracker Tale ,2007,,Animation|Comedy,,,
tt1595366,What Men Talk About ,2010,,Comedy,,,
tt2393845,Kill Me Three Times ,2014,,Thriller,,,
tt2548208,Poker Night ,2014,,Action|Crime|Thriller,,,
tt0107930,Reckless Kelly ,1994,,Comedy,,,
tt0092216,Willy/Milly ,1986,,Comedy|Fantasy,,,
tt2872750,Shaun the Sheep Movie ,2015,,Adventure|Animation|Children|Comedy,,,
tt2493486,Last Knights ,2015,,Action|Adventure,,,
tt4299972,The Jinx: The Life and Deaths of Robert Durst ,2015,,Documentary,,,
tt4324274,Batman vs. Robin ,2015,,Action|Adventure|Animation,,,
tt2922440,Libre et assoupi ,2014,,Comedy,,,
tt2404425,Woman in Gold ,2015,,Drama,,,
tt4073952,Iliza Shlesinger: Freezing Hot ,2015,,Comedy,,,
tt2962876,The Road Within ,2014,,Comedy|Drama,,,
tt0089538,The Malibu Bikini Shop ,1986,,Comedy,,,
tt1964418,Tomorrowland ,2015,,Action|Adventure|Children|Mystery|Sci-Fi,,,
tt0113638,Let It Be Me ,1995,,(no genres listed),,,
tt2656588,Buzzard ,2015,,Comedy|Drama|Horror,,,
tt3450650,Paul Blart: Mall Cop 2 ,2015,,Action|Comedy|Crime,,,
tt3149640,Seve ,2014,,Documentary|Drama,,,
tt3365778,Breathe ,2014,,Drama,,,
tt0124770,Patlabor 2: The Movie ,1993,,Action|Animation|Sci-Fi,,,
tt3104930,Da Sweet Blood of Jesus ,2014,,Comedy|Romance|Thriller,,,
tt2726560,The Longest Ride ,2015,,Drama|Romance,,,
tt1555440,Girltrash: All Night Long ,2014,,Comedy|Crime|Drama,,,
tt3622332,Sword of Vengeance ,2014,,Action|Adventure|Drama,,,
tt2404299,Lovesick ,2014,,Comedy|Romance,,,
tt1772288,Danny Collins ,2015,,Comedy|Drama,,,
tt0327698,The Even Stevens Movie ,2003,,Children|Comedy,,,
tt2044801,Kite ,2014,,Action|Crime|Drama|Mystery|Thriller,,,
tt3064298,Man Up ,2015,,Comedy|Romance,,,
tt2126355,San Andreas ,2015,,Action|Drama|Thriller,,,
tt2788716,Welcome to Me ,2014,,Comedy|Drama,,,
tt3098812,Comedy Central Roast of James Franco ,2013,,Comedy,,,
tt3699674,We Could Be King ,2014,,Documentary,,,
tt2679042,Hitman: Agent 47 ,2015,,Action|Crime|Thriller,,,
tt4312536,B/W ,2015,,Comedy|Crime|Sci-Fi,,,
tt3623726,Ricki and the Flash ,2015,,Comedy|Drama,,,
tt3155242,Partisan ,2015,,Drama|Thriller,,,
tt3327624,Infini ,2015,,Horror|Sci-Fi|Thriller,,,
tt2848292,Pitch Perfect 2 ,2015,,Comedy,,,
tt2980472,Just Before I Go ,2014,,Comedy|Drama,,,
tt2402927,Carol ,2015,,Drama|Romance,,,
tt0076727,Office Romance ,1977,,Comedy|Romance,,,
tt0055400,Bootleggers ,0,,Comedy|Crime,,,
tt3464902,The Lobster ,2015,,Comedy|Romance|Sci-Fi,,,
tt3499048,Güeros ,2014,,Comedy|Drama,,,
tt1881002,Maggie ,2015,,Drama|Horror|Thriller,,,
tt2967224,Hot Pursuit ,2015,,Action|Comedy,,,
tt3205376,Slow West ,2015,,Action|Thriller|Western,,,
tt2403021,The Green Inferno ,2014,,Horror|Thriller,,,
tt1731701,Barely Lethal ,2015,,Action|Adventure|Comedy,,,
tt0060330,Carry On Don't Lose Your Head ,0,,Comedy,,,
tt0439876,What Love Is ,2007,,Comedy|Romance,,,
tt0059855,The Monkey King ,0,,Animation,,,
tt2486678,5 to 7 ,2014,,Comedy|Drama|Romance,,,
tt0072613,Afonya ,1975,,Comedy|Drama|Romance,,,
tt0874952,My Love ,2006,,Animation|Drama,,,
tt1217565,Radio Day ,2008,,Comedy,,,
tt3659388,The Martian ,2015,,Adventure|Drama|Sci-Fi,,,
tt2948790,Return to Sender ,2015,,Thriller,,,
tt3472226,Kung Fury ,2015,,Action|Comedy|Fantasy|Sci-Fi,,,
tt1198196,Elections Day ,2007,,Comedy,,,
tt3312830,Youth ,2015,,Drama,,,
tt3247714,Survivor ,2015,,Action|Thriller,,,
tt4382552,Hot Girls Wanted ,2015,,Documentary,,,
tt0080037,That Munchhausen ,1979,,Comedy|Drama|Fantasy,,,
tt0080439,The Taming of the Scoundrel ,1980,,Comedy,,,
tt0419058,Phir Hera Pheri ,2006,,Comedy,,,
tt3079380,Spy ,2015,,Action|Comedy|Crime,,,
tt3152624,Trainwreck ,2015,,Comedy|Romance,,,
tt0085204,BMX Bandits ,1983,,Adventure|Crime|Drama,,,
tt3817848,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles ,2014,,Documentary,,,
tt1243974,Aloha ,2015,,Comedy|Drama|Romance,,,
tt3672840,Dragon Blade ,2015,,Action|Adventure|Drama,,,
tt1674771,Entourage ,2015,,Comedy,,,
tt4393514,Bitter Lake ,2015,,Documentary,,,
tt3133722,No Way Jose ,2015,,Comedy,,,
tt1924273,Ghost Graduation ,2012,,Comedy,,,
tt0045708,Duck Amuck ,0,,Animation|Children|Comedy,,,
tt2096673,Inside Out ,2015,,Adventure|Animation|Children|Comedy|Drama|Fantasy,,,
tt2415458,The Wolfpack ,2015,,Documentary,,,
tt3043546,Trevor Noah: African American ,2013,,(no genres listed),,,
tt0903657,Love & Mercy ,2014,,Drama,,,
tt1951266,The Hunger Games: Mockingjay - Part 2 ,2015,,Adventure|Sci-Fi,,,
tt2120120,Pixels ,2015,,Action|Comedy|Sci-Fi,,,
tt3183660,Fantastic Beasts and Where to Find Them ,2016,,Fantasy,,,
tt1585255,The Hairdresser ,2010,,Comedy|Drama,,,
tt0193524,The Star Wars Holiday Special ,1978,,Adventure|Children|Comedy|Sci-Fi,,,
tt3168230,Mr. Holmes ,2015,,Drama|Mystery,,,
tt2709768,The Secret Life of Pets ,2016,,Animation|Comedy,,,
tt1024215,Ghost in the Shell: Stand Alone Complex - The Laughing Man ,2005,,Action|Animation|Crime|Sci-Fi,,,
tt2140379,Self/less ,2015,,Action|Mystery|Sci-Fi|Thriller,,,
tt1618442,The Last Witch Hunter ,2015,,Action|Adventure|Fantasy,,,
tt3850590,Krampus ,2015,,Comedy|Fantasy|Horror,,,
tt1386697,Suicide Squad ,2016,,Action|Crime|Sci-Fi,,,
tt1628841,Independence Day: Resurgence ,2016,,Action|Adventure|Sci-Fi,,,
tt2660888,Star Trek Beyond ,2016,,Action|Adventure|Sci-Fi,,,
tt0495034,Golmaal ,2006,,Children|Comedy,,,
tt0297814,Bruce Lee: A Warrior's Journey ,2000,,Documentary,,,
tt0084921,Five Element Ninjas ,1982,,Action,,,
tt0079043,The Magnificent Ruffians ,1979,,Action|Drama,,,
tt2637276,Ted 2 ,2015,,Comedy,,,
tt1727770,Absolutely Anything ,2015,,Comedy|Sci-Fi,,,
tt2293640,Minions ,2015,,Adventure|Animation|Children|Comedy,,,
tt0111190,The Silence of the Hams ,1994,,Comedy|Thriller,,,
tt0115714,Bloodsport III ,1996,,Action|Thriller,,,
tt1979388,The Good Dinosaur ,2015,,Adventure|Animation|Children|Comedy|Fantasy,,,
tt1355683,Black Mass ,2015,,Crime|Drama,,,
tt2379713,Spectre ,2015,,Action|Adventure|Crime,,,
tt0086148,The Professional: Golgo 13 ,1983,,Action|Animation|Crime,,,
tt0363828,Mortal Kombat: The Journey Begins ,1995,,Action|Animation,,,
tt3899796,Sharknado 3: Oh Hell No! ,2015,,Horror|Sci-Fi,,,
tt1421378,Scooby-Doo! and the Samurai Sword ,2009,,Animation|Children|Comedy,,,
tt0418141,Scooby-Doo! and the Loch Ness Monster ,2004,,Animation|Children|Comedy,,,
tt2235542,Big Top Scooby-Doo! ,2012,,Animation|Children|Comedy,,,
tt0191423,Scooby-Doo Goes Hollywood ,1979,,Animation|Children|Comedy,,,
tt1082588,Gabriel Iglesias: Hot and Fluffy ,2007,,Comedy,,,
tt0246641,George Carlin: Back in Town ,1996,,Comedy,,,
tt0246645,George Carlin: You Are All Diseased ,1999,,Comedy,,,
tt1260502,Ghost in the Shell 2.0 ,2008,,Action|Animation|Sci-Fi,,,
tt0218388,Larry David: Curb Your Enthusiasm ,1999,,Comedy,,,
tt1999192,Kevin Hart: Laugh at My Pain ,2011,,Comedy|Documentary,,,
tt0808508,Tom and Jerry: Shiver Me Whiskers ,2006,,Animation|Children|Comedy,,,
tt4209802,Jeff Dunham: All Over the Map ,2014,,Comedy,,,
tt1296373,The FP ,2012,,Comedy,,,
tt1980162,Kung Fu Panda: Secrets of the Masters ,2011,,Animation|Children,,,
tt2080374,Steve Jobs ,2015,,Drama,,,
tt2884018,Macbeth ,2015,,Drama,,,
tt1524930,Vacation ,2015,,Adventure|Comedy,,,
tt2428170,Creep ,2014,,Horror|Thriller,,,
tt2967008,The Face of an Angel ,2015,,Drama,,,
tt4442130,Wild Horses ,2015,,Crime|Drama,,,
tt2758904,Search Party ,2014,,Comedy,,,
tt3248600,The Squeeze ,2015,,Comedy|Drama,,,
tt1629242,Careful What You Wish For ,2015,,Thriller,,,
tt2145829,Robot Overlords ,2014,,Action|Adventure|Sci-Fi,,,
tt3525346,Bad Asses on the Bayou ,2015,,Action|Comedy,,,
tt0455135,The Eye: Infinity ,2005,,Horror,,,
tt0496325,Kiss me Kismet ,2006,,Comedy|Romance,,,
tt2517558,Da geht noch was! ,2013,,Comedy|Drama|Romance,,,
tt0067952,Villain ,0,,Crime|Drama|Thriller,,,
tt1321869,The Lovers ,2015,,Action|Adventure|Romance|Sci-Fi,,,
tt2975590,Batman v Superman: Dawn of Justice ,2016,,Action|Adventure|Fantasy|Sci-Fi,,,
tt2181959,God Loves Caviar ,2012,,Adventure,,,
tt0087746,Mortuary ,1983,,Horror,,,
tt0094673,April Morning ,1988,,Drama,,,
tt2870648,Amy ,2015,,Documentary,,,
tt3511542,That Demon Within ,2014,,Crime|Thriller,,,
tt0207374,Carnival Magic ,1981,,Drama|Fantasy,,,
tt2268016,Magic Mike XXL ,2015,,Comedy|Drama,,,
tt3040964,The Jungle Book ,2016,,Adventure|Drama|Fantasy,,,
tt1286785,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans ,1993,,Action|Adventure|Animation,,,
tt3819668,Dragon Ball Z: Resurrection of F ,2015,,Action|Adventure|Animation|Fantasy,,,
tt1638355,The Man from U.N.C.L.E. ,2015,,Action|Adventure|Comedy,,,
tt2140423,Sorrow ,2015,,Crime|Drama|Horror,,,
tt3895884,7 Days in Hell ,2015,,Comedy,,,
tt3488710,The Walk ,2015,,Adventure|Drama|Thriller,,,
tt4172430,13 Hours ,2016,,Drama,,,
tt1951299,There Will Come a Day ,2013,,Comedy|Drama,,,
tt2796678,The Opposite Sex ,2014,,Comedy,,,
tt2309260,The Gallows ,2015,,Horror|Thriller,,,
tt2808986,Tokyo Tribe ,2014,,Action|Crime|Drama|Sci-Fi,,,
tt3689498,Feast ,2014,,Animation|Children|Comedy|Drama|Romance,,,
tt4126340,Joe Dirt 2: Beautiful Loser ,2015,,Comedy,,,
tt0122227,Return to Treasure Island ,1988,,Adventure|Animation|Comedy,,,
tt0382868,Nasu: Summer in Andalusia ,2003,,Animation,,,
tt2402101,Dark Places ,2015,,Drama|Mystery|Thriller,,,
tt0465316,Afro Samurai ,2007,,Action|Adventure|Animation|Drama|Fantasy,,,
tt4328798,Massu Engira Maasilamani ,2015,,Comedy|Horror|Thriller,,,
tt1663202,The Revenant ,2015,,Adventure|Drama,,,
tt3715320,Irrational Man ,2015,,Crime|Drama,,,
tt0904049,Exte: Hair Extensions ,2007,,Horror,,,
tt3411432,Ooops! Noah is Gone... ,2015,,Animation,,,
tt1798684,Southpaw ,2015,,Action|Drama,,,
tt3397884,Sicario ,2015,,Crime|Drama|Mystery,,,
tt3086442,Goodnight Mommy ,Ich seh ich seh ,,Drama|Fantasy|Horror|Thriller,,,
tt2134170,10 Cent Pistol ,2015,,Crime|Thriller,,,
tt0443465,Before We Go ,2014,,Romance,,,
tt2401878,Anomalisa ,2015,,Animation|Comedy|Fantasy,,,
tt4005402,Colonia ,2016,,Thriller,,,
tt3017864,Ghost in the Shell Arise - Border 2: Ghost Whispers ,2013,,Action|Animation|Sci-Fi|Thriller,,,
tt1725986,How to Make Love Like an Englishman ,2014,,Comedy|Romance,,,
tt0128221,Fracchia contro Dracula ,1985,,Comedy|Horror,,,
tt2737926,Always Watching: A Marble Hornets Story ,2015,,Horror,,,
tt0082562,Madly in Love ,1981,,Comedy,,,
tt2361509,The Intern ,2015,,Comedy,,,
tt0095312,Hollywood Chainsaw Hookers ,1988,,Comedy|Horror,,,
tt3774694,Love ,2015,,Drama|Romance,,,
tt3170832,Room ,2015,,Drama,,,
tt3687398,The Runner ,2015,,Drama,,,
tt4178092,The Gift ,2015,,Drama|Horror,,,
tt0246643,George Carlin: Jammin' in New York ,1992,,Comedy,,,
tt4263482,The Witch ,2015,,Horror,,,
tt3877674,Men & Chicken ,2015,,Comedy|Drama,,,
tt3793788,The Escort ,2015,,Comedy|Romance,,,
tt1413314,Doctor Who: The Waters of Mars ,2009,,Adventure|Children|Sci-Fi,,,
tt1329665,Family Guy Presents: Something, Something, Something, Dark Side ,2009,,Animation|Comedy|Sci-Fi,,,
tt3567288,Visit, The ,2015,,Comedy|Horror,,,
tt1741273,Secret in Their Eyes ,2015,,Crime|Drama|Mystery,,,
tt0000516,The Electric Hotel ,0,,Animation|Comedy|Sci-Fi,,,
tt4705522,Jeff Ross Roasts Criminals: Live at Brazos County Jail ,2015,,Comedy|Documentary,,,
tt4084744,Battle For Sevastopol ,2015,,Drama|Romance|War,,,
tt3316948,American Ultra ,2015,,Action|Comedy|Sci-Fi|Thriller,,,
tt1398426,Straight Outta Compton ,2015,,Drama,,,
tt3813310,Cop Car ,2015,,Crime|Thriller,,,
tt0830361,The Lost Room ,2006,,Action|Fantasy|Mystery,,,
tt3824458,Tangerine ,2015,,Comedy|Drama,,,
tt1706598,Every Secret Thing ,2014,,Crime|Drama|Mystery|Thriller,,,
tt0225009,964 Pinocchio ,1991,,Horror|Sci-Fi,,,
tt2446980,Joy ,2015,,Comedy|Drama,,,
