id,weight,movieid_id
8604,66,tt0111512
8605,66,tt0114478
8606,66,tt0119349
8607,66,tt0145531
8608,66,tt0147612
8609,66,tt1483013
8610,66,tt0265459
8611,66,tt0040522
8612,66,tt0453467
8613,66,tt0058182
8614,66,tt0070723
8615,66.5,tt0104692
8616,66.5,tt1139797
8617,66.5,tt0118607
8618,66.5,tt1385826
8619,66.5,tt1392214
8620,66.5,tt0186566
8621,66.5,tt2250912
8622,66.5,tt0295701
8623,66.5,tt0329575
8624,66.5,tt0465538
8625,67,tt0101507
8626,67,tt0105812
8627,67,tt0106489
8628,67,tt0110116
8629,67,tt0118617
8630,67,tt0337563
8631,67,tt0387808
8632,67.5,tt0111495
8633,67.5,tt0119345
8634,67.5,tt1343092
8635,67.5,tt3460252
8636,67.5,tt0478087
8637,68,tt0120255
8638,68,tt1690953
8639,68,tt0373074
8640,68.5,tt0105690
8641,68.5,tt0115571
8642,68.5,tt0120177
8643,68.5,tt1386588
8644,68.5,tt1856101
8645,68.5,tt0311289
8646,68.5,tt0389860
8647,68.5,tt0411477
8648,68.5,tt0472043
8649,68.5,tt0073341
8650,68.5,tt0080678
8651,69,tt0104868
8652,69,tt0113987
8653,69,tt0130121
8654,69,tt1306980
8655,69,tt1542344
8656,69,tt1637725
8657,69,tt0257106
8658,69,tt0305206
8659,69,tt0335438
8660,69,tt0039628
8661,69,tt0452623
8662,69.5,tt0110771
8663,69.5,tt0120873
8664,69.5,tt1981115
8665,69.5,tt0029947
8666,69.5,tt0352248
8667,69.5,tt0493464
8668,69.5,tt0086567
8669,70,tt1245526
8670,70,tt2294449
8671,70,tt0243017
8672,70,tt0350258
8673,70.5,tt0112966
8674,70.5,tt1465522
8675,71,tt0104940
8676,71,tt0120738
8677,71,tt0120797
8678,71,tt1371111
8679,71,tt0145681
8680,71,tt0227445
8681,71,tt0042876
8682,71.5,tt0109508
8683,71.5,tt0110516
8684,71.5,tt0116704
8685,71.5,tt0124298
8686,71.5,tt0071360
8687,71.5,tt0082406
8688,72,tt1001526
8689,72,tt0111149
8690,72,tt0114887
8691,72,tt0137363
8692,72,tt1706620
8693,72,tt0218967
8694,72.5,tt0109068
8695,72.5,tt0119360
8696,72.5,tt0171433
8697,72.5,tt1981677
8698,72.5,tt0314979
8699,72.5,tt0356721
8700,72.5,tt0375912
8701,72.5,tt0430922
8702,72.5,tt0052311
8703,72.5,tt0770828
8704,73,tt0116409
8705,73,tt0117723
8706,73,tt0120681
8707,73,tt0343135
8708,73,tt0412019
8709,73,tt0465234
8710,73.5,tt0113097
8711,73.5,tt0119081
8712,73.5,tt0031679
8713,73.5,tt0036775
8714,73.5,tt0432283
8715,73.5,tt0066995
8716,73.5,tt0082949
8717,74,tt1007028
8718,74,tt0113101
8719,74,tt0116654
8720,74,tt0328832
8721,74,tt0438097
8722,74,tt0089155
8723,74.5,tt0119668
8724,74.5,tt0458525
8725,74.5,tt0477347
8726,74.5,tt0070016
8727,75,tt0100758
8728,75,tt1670345
8729,75,tt2872718
8730,75,tt0032976
8731,75,tt0369610
8732,75,tt0053285
8733,75.5,tt0112579
8734,75.5,tt0113118
8735,75.5,tt0114682
8736,75.5,tt0120657
8737,75.5,tt1650062
8738,75.5,tt0433383
8739,75.5,tt0463854
8740,75.5,tt0066999
8741,76,tt0101393
8742,76,tt0120631
8743,76,tt0296572
8744,76,tt0050976
8745,76.5,tt0120802
8746,76.5,tt1659337
8747,76.5,tt0075029
8748,76.5,tt0765443
8749,77,tt0104291
8750,77,tt0165798
8751,77,tt0236493
8752,77,tt0322330
8753,77,tt0348150
8754,77,tt0457939
8755,77.5,tt1298650
8756,77.5,tt0134084
8757,77.5,tt0363163
8758,77.5,tt0064116
8759,77.5,tt0074812
8760,78,tt0104431
8761,78,tt0108071
8762,78,tt0181984
8763,78,tt0275277
8764,78,tt0054997
8765,78.5,tt0115683
8766,78.5,tt0118798
8767,78.5,tt1723121
8768,78.5,tt0240890
8769,78.5,tt0082010
8770,79,tt0116905
8771,79,tt1478338
8772,79,tt0185125
8773,79,tt1895587
8774,79,tt0246460
8775,79,tt0339291
8776,79,tt0450385
8777,79,tt0078841
8778,79.5,tt0113540
8779,79.5,tt0116365
8780,79.5,tt0168629
8781,79.5,tt0200550
8782,79.5,tt3498820
8783,79.5,tt0405296
8784,79.5,tt0455590
8785,79.5,tt0077402
8786,80,tt0161081
8787,80,tt0287978
8788,80,tt0359950
8789,80,tt0408306
8790,80,tt0044706
8791,80.5,tt1014759
8792,80.5,tt0101700
8793,80.5,tt0105488
8794,80.5,tt0111507
8795,80.5,tt0120595
8796,80.5,tt1229238
8797,80.5,tt1454029
8798,80.5,tt0149261
8799,80.5,tt0185014
8800,80.5,tt0276919
8801,80.5,tt3501632
8802,81,tt0017136
8803,81,tt0309698
8804,81.5,tt1028528
8805,81.5,tt0109642
8806,81.5,tt0114781
8807,81.5,tt0114906
8808,81.5,tt1211837
8809,81.5,tt0286244
8810,82,tt0113670
8811,82,tt0247638
8812,82,tt0251075
8813,82.5,tt0108037
8814,82.5,tt0109836
8815,82.5,tt0110005
8816,82.5,tt1499658
8817,82.5,tt0160862
8818,82.5,tt1772341
8819,82.5,tt0191754
8820,82.5,tt0227538
8821,82.5,tt0257360
8822,82.5,tt0315733
8823,83,tt0120855
8824,83,tt0230030
8825,83,tt0245574
8826,83,tt0368447
8827,83,tt0079817
8828,83.5,tt0102250
8829,83.5,tt1077258
8830,83.5,tt0118998
8831,83.5,tt0120324
8832,83.5,tt0059800
8833,83.5,tt0066817
8834,84,tt0311429
8835,84,tt0075005
8836,84,tt0083907
8837,84.5,tt0100150
8838,84.5,tt0102798
8839,84.5,tt0127536
8840,84.5,tt0286716
8841,84.5,tt0307901
8842,85,tt0120907
8843,85,tt1535109
8844,85,tt0038787
8845,85,tt0070328
8846,85,tt0086197
8847,85.5,tt0256415
8848,86,tt0120032
8849,86.5,tt0105265
8850,86.5,tt0107943
8851,86.5,tt0114436
8852,86.5,tt0117110
8853,86.5,tt0247745
8854,86.5,tt0084503
8855,87,tt0115734
8856,87,tt2562232
8857,87,tt0059113
8858,87,tt0064665
8859,87,tt0840361
8860,87.5,tt0114168
8861,87.5,tt0120744
8862,87.5,tt0120794
8863,87.5,tt0023969
8864,87.5,tt0301357
8865,87.5,tt0307987
8866,88,tt0385004
8867,88,tt0448157
8868,88.5,tt0106965
8869,88.5,tt1259521
8870,88.5,tt0072081
8871,88.5,tt0074958
8872,89,tt0102510
8873,89,tt0108525
8874,89,tt0120484
8875,89,tt1446714
8876,89,tt1605783
8877,89,tt1951265
8878,89,tt0379725
8879,89.5,tt1170358
8880,89.5,tt0164052
8881,89.5,tt0223897
8882,89.5,tt0044081
8883,89.5,tt0057546
8884,90,tt0120148
8885,90,tt0242423
8886,90.5,tt1060277
8887,90.5,tt0120082
8888,90.5,tt0245712
8889,91,tt0114558
8890,91,tt0115641
8891,91,tt0129290
8892,91,tt0024216
8893,91,tt0415306
8894,91,tt0079367
8895,91,tt0082348
8896,91.5,tt0103855
8897,91.5,tt0116130
8898,91.5,tt0204946
8899,91.5,tt0293662
8900,92,tt0115736
8901,92,tt0119951
8902,92.5,tt0120804
8903,92.5,tt0123755
8904,92.5,tt0462322
8905,93,tt0118111
8906,93,tt0118688
8907,93,tt0027977
8908,93.5,tt0108394
8909,93.5,tt0120890
8910,93.5,tt1318514
8911,94,tt0115963
8912,94,tt0122151
8913,94,tt1227926
8914,94,tt0256380
8915,94,tt0266987
8916,94,tt0398286
8917,94.5,tt0101540
8918,94.5,tt0114214
8919,94.5,tt1951264
8920,94.5,tt0399146
8921,95,tt2395427
8922,95,tt0251127
8923,95.5,tt0107050
8924,95.5,tt0117318
8925,95.5,tt0166396
8926,95.5,tt0043456
8927,96,tt0114614
8928,96,tt0117631
8929,96,tt0414387
8930,96,tt0085244
8931,96.5,tt0115956
8932,96.5,tt0120053
8933,96.5,tt0822854
8934,97,tt0105323
8935,97,tt0112471
8936,97,tt0113819
8937,97,tt0172493
8938,97,tt0048728
8939,97.5,tt0124315
8940,97.5,tt0274812
8941,98,tt0159097
8942,98,tt0163978
8943,98,tt1798709
8944,98.5,tt0112572
8945,98.5,tt1132620
8946,99,tt0109813
8947,99,tt0110216
8948,99,tt0117765
8949,99,tt0120913
8950,99.5,tt0117108
8951,99.5,tt0120667
8952,99.5,tt1408101
8953,99.5,tt0044079
8954,99.5,tt0065988
8955,99.5,tt0838283
8956,99.5,tt0088794
8957,100,tt0280707
8958,100.5,tt0103874
8959,100.5,tt0117608
8960,100.5,tt0120768
8961,100.5,tt1232829
8962,100.5,tt0170016
8963,100.5,tt0183649
8964,100.5,tt0317919
8965,100.5,tt0047296
8966,100.5,tt0478970
8967,100.5,tt0077651
8968,101,tt1210166
8969,101.5,tt0381849
8970,101.5,tt0041959
8971,101.5,tt0042192
8972,102.5,tt1282140
8973,102.5,tt0163025
8974,102.5,tt0195714
8975,102.5,tt0290002
8976,102.5,tt0318462
8977,102.5,tt0046912
8978,103,tt1596363
8979,103.5,tt0120885
8980,103.5,tt2543164
8981,103.5,tt0083987
8982,104,tt0120844
8983,104,tt1217209
8984,104,tt0173840
8985,104,tt0181536
8986,104,tt0305224
8987,104,tt0399201
8988,104.5,tt0101587
8989,104.5,tt0266915
8990,104.5,tt0064276
8991,105,tt0101921
8992,105,tt1403865
8993,105,tt2294629
8994,105,tt0387564
8995,105,tt0063350
8996,105,tt0070707
8997,105.5,tt0244244
8998,105.5,tt0046250
8999,106,tt0114681
9000,106,tt3748528
9001,106,tt3896198
9002,106.5,tt0117665
9003,106.5,tt0151738
9004,106.5,tt0289765
9005,106.5,tt0083944
9006,107,tt0119282
9007,107,tt3315342
9008,107,tt0053604
9009,107.5,tt0107207
9010,107.5,tt0109348
9011,107.5,tt0261392
9012,108,tt0110598
9013,108,tt0117008
9014,108.5,tt0102138
9015,108.5,tt0449467
9016,108.5,tt0074119
9017,109,tt0105112
9018,109,tt0105417
9019,109,tt0187738
9020,109,tt0278504
9021,109,tt0312004
9022,109,tt0337978
9023,109,tt0080801
9024,109.5,tt0116908
9025,109.5,tt1748122
9026,109.5,tt0470752
9027,109.5,tt0084805
9028,110,tt0113419
9029,110.5,tt0118114
9030,110.5,tt0275847
9031,110.5,tt0367882
9032,111,tt0258000
9033,111,tt0372588
9034,111,tt0800080
9035,111.5,tt1024648
9036,111.5,tt1045658
9037,111.5,tt2911666
9038,111.5,tt0408236
9039,111.5,tt0067185
9040,112,tt0113568
9041,112.5,tt0131325
9042,112.5,tt0132477
9043,112.5,tt0036613
9044,112.5,tt0454876
9045,113,tt0113243
9046,113,tt0141926
9047,113,tt0047437
9048,113.5,tt0458339
9049,113.5,tt0066765
9050,114,tt0106611
9051,114,tt1300854
9052,114.5,tt0103241
9053,114.5,tt0104361
9054,114.5,tt1454468
9055,114.5,tt0212985
9056,115,tt1877832
9057,115,tt0272152
9058,115,tt0496806
9059,115.5,tt0120863
9060,115.5,tt0308644
9061,115.5,tt0320691
9062,116,tt0112722
9063,116,tt0140352
9064,116,tt0146316
9065,116,tt1843866
9066,116,tt0469494
9067,116.5,tt0110428
9068,116.5,tt1276104
9069,117,tt0111255
9070,117,tt0113855
9071,117,tt0120891
9072,117,tt0043014
9073,117,tt0068473
9074,117,tt0082509
9075,117.5,tt0116191
9076,117.5,tt0366551
9077,118,tt0266308
9078,118.5,tt0108002
9079,118.5,tt1219289
9080,118.5,tt0033563
9081,118.5,tt0079588
9082,119,tt1193138
9083,119,tt0162346
9084,119,tt0163187
9085,119.5,tt0272338
9086,120,tt0110213
9087,120,tt0114508
9088,120,tt1490017
9089,120.5,tt0132347
9090,120.5,tt0074285
9091,120.5,tt0780504
9092,121,tt0112792
9093,121,tt1663202
9094,121,tt0388795
9095,121,tt0458352
9096,121,tt0830515
9097,121.5,tt0360486
9098,122.5,tt0110527
9099,122.5,tt0113749
9100,122.5,tt0245844
9101,122.5,tt0486655
9102,122.5,tt0055614
9103,122.5,tt0055928
9104,123,tt1068680
9105,123,tt0186151
9106,123,tt0374900
9107,123.5,tt0117438
9108,123.5,tt0120780
9109,123.5,tt1570728
9110,123.5,tt0338751
9111,124,tt0368891
9112,124.5,tt0110057
9113,124.5,tt2948356
9114,125,tt0101272
9115,125,tt0032904
9116,125.5,tt0117128
9117,126,tt0101761
9118,126.5,tt0118883
9119,126.5,tt0215129
9120,126.5,tt0325805
9121,126.5,tt0070608
9122,127,tt0102803
9123,127,tt1125849
9124,127,tt1182345
9125,127,tt0328107
9126,127,tt0061578
9127,127,tt0087182
9128,127.5,tt0117381
9129,127.5,tt0213149
9130,127.5,tt0056218
9131,128,tt0117913
9132,128,tt0034492
9133,128.5,tt0116225
9134,128.5,tt0137494
9135,129,tt0139134
9136,129,tt0361596
9137,129,tt0362270
9138,129.5,tt0109045
9139,129.5,tt0327597
9140,130,tt0103994
9141,130,tt0110997
9142,130,tt0143145
9143,130,tt0399295
9144,130.5,tt0418279
9145,131,tt0311113
9146,131,tt0063462
9147,131.5,tt0118583
9148,132,tt0120647
9149,132,tt0286499
9150,132,tt0413300
9151,132.5,tt0079501
9152,133,tt0117802
9153,133,tt0421715
9154,133.5,tt0110638
9155,133.5,tt0063522
9156,134,tt0117509
9157,134,tt0052618
9158,134.5,tt0133152
9159,135,tt0104714
9160,135,tt0298203
9161,135,tt0351283
9162,135,tt0043265
9163,135,tt0043274
9164,135,tt0057076
9165,135.5,tt0113986
9166,135.5,tt0184894
9167,135.5,tt0332280
9168,135.5,tt0087538
9169,136,tt0108174
9170,136,tt0125664
9171,136,tt0360717
9172,136,tt0066206
9173,136.5,tt0117918
9174,137,tt0101889
9175,137,tt0120812
9176,137,tt0181852
9177,137,tt0183790
9178,137,tt0209958
9179,137,tt0302886
9180,137,tt0059578
9181,137,tt0079945
9182,137.5,tt0117887
9183,137.5,tt0120917
9184,137.5,tt2267998
9185,138,tt0120347
9186,138,tt0232500
9187,138,tt0252866
9188,138.5,tt0116253
9189,138.5,tt0167190
9190,138.5,tt0171804
9191,138.5,tt0317219
9192,138.5,tt0364725
9193,138.5,tt0054698
9194,138.5,tt0087363
9195,139,tt0128442
9196,139,tt0134847
9197,139,tt0209163
9198,139.5,tt0177971
9199,140,tt0119738
9200,140,tt1323594
9201,140,tt0405094
9202,140.5,tt0102975
9203,140.5,tt0215750
9204,141,tt0443706
9205,141.5,tt0116778
9206,141.5,tt0349903
9207,141.5,tt0058385
9208,142,tt0103074
9209,142,tt0110074
9210,142,tt0113481
9211,142,tt0183505
9212,142.5,tt0100263
9213,142.5,tt0249462
9214,142.5,tt0373469
9215,142.5,tt0386588
9216,142.5,tt0061418
9217,143,tt1515091
9218,143.5,tt0117705
9219,143.5,tt2802144
9220,144,tt0319343
9221,144.5,tt0104036
9222,144.5,tt0112883
9223,144.5,tt0115433
9224,144.5,tt0120902
9225,145,tt0427944
9226,145.5,tt0109439
9227,145.5,tt0122933
9228,145.5,tt0086465
9229,146,tt0120587
9230,146,tt0175142
9231,146,tt0375063
9232,146.5,tt1568346
9233,146.5,tt0358273
9234,146.5,tt0377092
9235,146.5,tt0042332
9236,146.5,tt0425210
9237,146.5,tt0046183
9238,148,tt0103644
9239,148,tt0190138
9240,148.5,tt0110099
9241,149,tt0110877
9242,149,tt0299977
9243,149.5,tt0104691
9244,149.5,tt0072890
9245,150,tt0103772
9246,150,tt0105151
9247,150.5,tt0113041
9248,150.5,tt0259711
9249,150.5,tt0298130
9250,150.5,tt0371724
9251,151,tt0055254
9252,151,tt0067116
9253,151.5,tt0115798
9254,151.5,tt0122690
9255,151.5,tt0361862
9256,152,tt1675434
9257,152,tt0454848
9258,152.5,tt0106598
9259,152.5,tt0112682
9260,152.5,tt0319262
9261,153,tt0382625
9262,153.5,tt0117333
9263,153.5,tt0142342
9264,153.5,tt0210945
9265,153.5,tt2582802
9266,153.5,tt0058461
9267,153.5,tt0065421
9268,154,tt1022603
9269,154,tt0120784
9270,154.5,tt0139239
9271,155,tt0108065
9272,155.5,tt0107362
9273,155.5,tt0121164
9274,156,tt0104694
9275,156,tt0114287
9276,156,tt0128853
9277,156,tt0362227
9278,156.5,tt0113117
9279,156.5,tt0116583
9280,157,tt0106519
9281,157,tt1250777
9282,157.5,tt0407304
9283,158,tt0129167
9284,158,tt2245084
9285,158,tt2488496
9286,158.5,tt0056869
9287,159,tt0118749
9288,159.5,tt0364569
9289,160,tt0105435
9290,160,tt0758758
9291,160.5,tt0109254
9292,160.5,tt0120762
9293,162.5,tt0420223
9294,162.5,tt0443543
9295,163,tt0110367
9296,163,tt0112508
9297,163,tt0113326
9298,163,tt1270798
9299,163,tt0347149
9300,163,tt0446029
9301,163.5,tt0134119
9302,163.5,tt0276751
9303,164,tt0107616
9304,164,tt0112715
9305,164,tt2096673
9306,164,tt0031381
9307,164.5,tt0332452
9308,165,tt0106677
9309,165,tt1228705
9310,165.5,tt0112442
9311,165.5,tt0113492
9312,165.5,tt0241303
9313,165.5,tt0369339
9314,165.5,tt0069704
9315,166.5,tt0113071
9316,166.5,tt0462538
9317,167,tt0116209
9318,167,tt0120188
9319,167,tt0289879
9320,167,tt0343660
9321,167,tt0084827
9322,167.5,tt0081398
9323,169,tt0100157
9324,169,tt0116683
9325,169.5,tt0113228
9326,169.5,tt0207201
9327,170.5,tt0238380
9328,171.5,tt0409459
9329,172,tt0107144
9330,172,tt0114319
9331,172.5,tt0257044
9332,174,tt0112642
9333,174,tt0118971
9334,174.5,tt0376994
9335,174.5,tt0454921
9336,175,tt0155267
9337,175,tt1631867
9338,175.5,tt0390521
9339,177,tt0084787
9340,177.5,tt0110622
9341,177.5,tt0119396
9342,177.5,tt0057115
9343,178,tt0102057
9344,178,tt0333766
9345,179,tt0118880
9346,179,tt0185937
9347,179.5,tt1392190
9348,180.5,tt0117666
9349,180.5,tt0120912
9350,181,tt0138704
9351,181,tt0066026
9352,181.5,tt0103776
9353,181.5,tt1205489
9354,181.5,tt0144117
9355,181.5,tt0268126
9356,182,tt0395169
9357,182.5,tt0120669
9358,182.5,tt0299658
9359,183,tt0367594
9360,183.5,tt0118929
9361,183.5,tt0120663
9362,183.5,tt0033870
9363,184,tt0109635
9364,184.5,tt0119567
9365,185,tt0105695
9366,185,tt0295178
9367,185.5,tt1392170
9368,185.5,tt0050212
9369,186,tt0118842
9370,186,tt0120746
9371,186,tt0441773
9372,186.5,tt0088011
9373,187,tt0112691
9374,187,tt0212720
9375,187,tt0048280
9376,189,tt0114694
9377,189,tt0253474
9378,189.5,tt0196229
9379,190,tt0119698
9380,190,tt0478311
9381,190.5,tt1074638
9382,190.5,tt0147800
9383,190.5,tt0265086
9384,191.5,tt0120888
9385,191.5,tt0045152
9386,192,tt3659388
9387,192.5,tt0104952
9388,192.5,tt0449088
9389,193,tt0109446
9390,193,tt0116367
9391,193,tt0175880
9392,193,tt0327056
9393,193.5,tt0125439
9394,193.5,tt0139654
9395,193.5,tt0217505
9396,193.5,tt0356910
9397,193.5,tt0056172
9398,194,tt0118571
9399,194.5,tt0119008
9400,194.5,tt0221027
9401,194.5,tt0375679
9402,195,tt0120611
9403,195.5,tt1201607
9404,195.5,tt0212346
9405,195.5,tt0218839
9406,196,tt0160127
9407,196,tt0166924
9408,196,tt0259446
9409,196.5,tt0117979
9410,196.5,tt0187078
9411,196.5,tt2278388
9412,197,tt0379786
9413,197.5,tt0203009
9414,198.5,tt0128445
9415,199,tt0108333
9416,199,tt0116213
9417,199.5,tt0230600
9418,199.5,tt0286106
9419,199.5,tt0450259
9420,200,tt0405159
9421,200.5,tt0032455
9422,200.5,tt0053291
9423,201,tt0116136
9424,201,tt2084970
9425,201,tt0047478
9426,201.5,tt0070047
9427,202,tt0250494
9428,203,tt0061852
9429,203.5,tt0396269
9430,203.5,tt0058150
9431,205,tt0126886
9432,205.5,tt1156398
9433,206,tt0106308
9434,207,tt1431045
9435,207,tt0032910
9436,209,tt0120755
9437,210.5,tt0119164
9438,212,tt0105793
9439,212.5,tt0120789
9440,213,tt0119229
9441,213,tt0343818
9442,213,tt0063442
9443,213.5,tt0317740
9444,213.5,tt0363771
9445,213.5,tt0077631
9446,214,tt0114148
9447,215,tt0357413
9448,215.5,tt0162661
9449,216,tt0104257
9450,216,tt0107822
9451,216,tt0107977
9452,216,tt0480249
9453,217.5,tt0443453
9454,218.5,tt0085334
9455,219,tt0310793
9456,220,tt0078346
9457,221.5,tt1285016
9458,223.5,tt0144084
9459,223.5,tt0314331
9460,224,tt0117218
9461,224,tt0117571
9462,224,tt0373889
9463,224.5,tt0119528
9464,224.5,tt0332379
9465,224.5,tt0075686
9466,224.5,tt0075860
9467,225.5,tt0417741
9468,226,tt0108598
9469,226,tt0435761
9470,229,tt0077975
9471,230.5,tt0289043
9472,231,tt0109506
9473,231,tt0110322
9474,234,tt0120660
9475,234,tt0038650
9476,234.5,tt1504320
9477,234.5,tt0187393
9478,235,tt0112851
9479,235.5,tt0243155
9480,235.5,tt0315327
9481,236.5,tt0050083
9482,238.5,tt0107818
9483,238.5,tt0053125
9484,239,tt2015381
9485,239,tt0056592
9486,240,tt0112281
9487,241.5,tt0052357
9488,242,tt0325710
9489,243.5,tt0061512
9490,244,tt0425112
9491,244,tt0071230
9492,244.5,tt0064115
9493,245,tt0467406
9494,245,tt0075148
9495,245.5,tt1136608
9496,247,tt0108399
9497,247,tt0195685
9498,248,tt0108358
9499,248.5,tt0071315
9500,249,tt0242653
9501,249.5,tt0477348
9502,250.5,tt0106697
9503,250.5,tt0265666
9504,252,tt0059742
9505,252.5,tt0206634
9506,252.5,tt0383574
9507,253,tt0114388
9508,254,tt0115759
9509,254,tt0217869
9510,254.5,tt0070735
9511,257,tt0112346
9512,257,tt0112818
9513,257.5,tt0109707
9514,258.5,tt0107206
9515,259,tt0110478
9516,259.5,tt0111070
9517,259.5,tt0119094
9518,260.5,tt0106220
9519,262.5,tt0405422
9520,263.5,tt0086250
9521,264.5,tt0319061
9522,265,tt0088258
9523,266,tt0116996
9524,266.5,tt0120201
9525,267,tt0848228
9526,267.5,tt0121766
9527,268.5,tt0177789
9528,269.5,tt0106673
9529,269.5,tt1130884
9530,270.5,tt1010048
9531,271,tt0330373
9532,271.5,tt0120616
9533,271.5,tt0120735
9534,273,tt0181865
9535,275,tt0146882
9536,275.5,tt0113627
9537,275.5,tt0072431
9538,276,tt1119646
9539,276,tt0058331
9540,277,tt0120630
9541,278.5,tt0029583
9542,278.5,tt0382932
9543,279,tt0033467
9544,280,tt1853728
9545,281,tt0120591
9546,283,tt0290334
9547,284,tt0372183
9548,285,tt0110932
9549,285,tt0119174
9550,288,tt0120655
9551,290,tt0108550
9552,290.5,tt0121765
9553,293.5,tt0158983
9554,294.5,tt0416449
9555,296.5,tt0113862
9556,297.5,tt0110632
9557,298.5,tt0335266
9558,298.5,tt0060196
9559,299,tt0449059
9560,299.5,tt0118884
9561,299.5,tt0440963
9562,300,tt0130827
9563,300.5,tt0115685
9564,300.5,tt0316654
9565,303.5,tt1345836
9566,305.5,tt0116695
9567,306.5,tt0106582
9568,308.5,tt0365748
9569,309,tt0457430
9570,311,tt0113161
9571,311,tt0212338
9572,311,tt0317248
9573,313.5,tt0268380
9574,318,tt0086879
9575,319.5,tt0381061
9576,321,tt0181875
9577,321,tt0061722
9578,321.5,tt0100802
9579,322,tt0112641
9580,322,tt0234215
9581,323.5,tt0120623
9582,324,tt0401792
9583,329,tt0298148
9584,330.5,tt0107688
9585,335,tt0114898
9586,335,tt0054215
9587,335.5,tt0080339
9588,340,tt0114924
9589,340,tt0119177
9590,340.5,tt0113957
9591,340.5,tt0116483
9592,342.5,tt0112697
9593,346,tt0114069
9594,347.5,tt0138097
9595,348,tt0163651
9596,349.5,tt0499549
9597,353,tt0117731
9598,353.5,tt0118655
9599,355,tt0119822
9600,357,tt0106918
9601,357,tt0032138
9602,358,tt0190590
9603,358,tt0047396
9604,359.5,tt0371746
9605,360.5,tt0482571
9606,361.5,tt0245429
9607,362.5,tt0109831
9608,364,tt0304141
9609,364,tt0361748
9610,364.5,tt0073195
9611,365,tt0118799
9612,366.5,tt0111280
9613,367,tt0295297
9614,368,tt0108160
9615,370,tt0162222
9616,374.5,tt0112740
9617,374.5,tt0120363
9618,376.5,tt0180093
9619,377,tt0110148
9620,377.5,tt0113497
9621,384.5,tt0151804
9622,386,tt0129387
9623,386.5,tt0208092
9624,387,tt0145660
9625,388.5,tt0434409
9626,391.5,tt0120601
9627,394,tt0119488
9628,396.5,tt0109444
9629,399.5,tt0112462
9630,401,tt0109445
9631,402.5,tt0113277
9632,402.5,tt0241527
9633,407,tt0109686
9634,408.5,tt0117998
9635,412,tt0117951
9636,414,tt0057012
9637,416,tt0118715
9638,420.5,tt1049413
9639,422,tt0190332
9640,424,tt0034583
9641,424.5,tt0062622
9642,425.5,tt0378194
9643,427,tt0075314
9644,427.5,tt0258463
9645,432,tt0145487
9646,434,tt0246578
9647,434.5,tt0119116
9648,435,tt0120915
9649,436.5,tt0181689
9650,440.5,tt0117500
